Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_457.jpg;0;0.3462398;0;0.6760279;66.8673;87.77201;0.4343415;139.6583;0.0289814
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_508.jpg;0;0.4960387;0;0.700129;66.83671;87.798;0.349766;139.654;0.03379003
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_557.jpg;0;0.6462457;0;0.7137458;66.81522;87.81627;0.3245218;139.6444;0.03637766
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_607.jpg;0;0.4954602;0;0.7497275;66.78144;87.84499;0.3282097;139.7131;0.03893504
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_657.jpg;0;0.3461158;0;0.7522315;66.75835;87.86456;0.3419959;139.7787;0.04051562
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_707.jpg;0;0.1958373;0;0.7644687;66.72259;87.89478;0.3868121;139.8815;0.04341877
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_757.jpg;0;0.0458141;0;0.7591127;66.69881;87.91483;0.4081837;139.8419;0.04640877
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_808.jpg;0;0.1960676;0;0.7604718;66.66308;87.94498;0.4333524;139.8817;0.04831206
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_858.jpg;0;0.3468688;0;0.7802568;66.63885;87.96549;0.4552231;139.8591;0.04590769
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_908.jpg;0;0.4954592;0;0.791037;66.60201;87.99675;0.4917331;139.8836;0.03776912
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_40_958.jpg;0;0.4484683;0;0.8204943;66.57644;88.01844;0.5352315;139.8646;0.02899543
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_007.jpg;0;0.2978873;0;0.8308905;66.53772;88.05128;0.59415;139.8398;0.01229255
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_058.jpg;0;0.1471992;0;0.8384228;66.51158;88.07345;0.6315401;139.8326;-8.271434E-07
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_108.jpg;0;0;0;0.8396118;66.47256;88.10619;0.6598727;139.8314;-0.0006333819
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_158.jpg;0;0;0;0.8357859;66.44698;88.12768;0.657827;139.8335;-0.0006023504
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_209.jpg;0;0;0;0.8341494;66.40897;88.1596;0.6336137;139.8364;-0.0005487432
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_258.jpg;0;0.1504094;0;0.8268969;66.38412;88.18049;0.5985845;139.8374;-0.001588826
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_308.jpg;0;0.2994236;0;0.8494581;66.34571;88.21275;0.5712648;139.8455;-0.001493191
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_358.jpg;0;0.4533138;0;0.8511305;66.32005;88.23431;0.5492198;139.7886;-0.001087344
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_408.jpg;0;0.3987729;0;0.8763147;66.27982;88.26821;0.5578548;139.7469;-0.0007502091
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_458.jpg;0;0.2486987;0;0.8897624;66.25253;88.29125;0.5696644;139.731;-0.0003955168
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_509.jpg;0;0.09817158;0;0.8970025;66.21149;88.32598;0.5788934;139.7274;-0.0003874596
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_558.jpg;0;0;0;0.8855439;66.18461;88.34876;0.5648086;139.7275;-0.0002412828
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_609.jpg;0;0;0;0.883802;66.14467;88.38259;0.5251356;139.7275;-0.0001473088
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_659.jpg;0;0.1532233;0;0.8946479;66.11798;88.4052;0.4971604;139.7275;-0.0001576472
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_708.jpg;0;0.3013378;0;0.8973557;66.07738;88.43961;0.4666108;139.7268;-0.0001068586
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_758.jpg;0;0.4514824;0;0.910365;66.04977;88.46301;0.4577551;139.7265;-0.0002047655
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_808.jpg;0;0.4013771;0;0.9253984;66.00761;88.49873;0.4576497;139.7262;-0.0002584482
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_858.jpg;0;0.2509268;0;0.9318599;65.97912;88.5229;0.4626558;139.7257;-0.0002144776
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_909.jpg;0;0.1019388;0;0.9198465;65.93664;88.55896;0.4540636;139.7242;-0.000138876
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_41_958.jpg;0;0;0;0.939621;65.90787;88.58338;0.4561707;139.7237;-0.000122387
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_009.jpg;0;0;0;0.9318732;65.86565;88.61924;0.4259784;139.7222;6.198034E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_058.jpg;0;0;0;0.9289719;65.83768;88.64298;0.3980542;139.7215;0.001085025
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_109.jpg;0;0.05264601;0;0.9270296;65.79599;88.67831;0.3446459;139.7216;0.004300709
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_158.jpg;0;0.2017968;0;0.9362651;65.7677;88.7023;0.3225793;139.7214;0.006368144
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_209.jpg;0;0.3518542;0;0.9447944;65.72495;88.73854;0.2954682;139.7211;0.009134091
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_258.jpg;0;0.5011601;0;0.9598794;65.6959;88.76316;0.2909525;139.7203;0.01074077
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_308.jpg;0;0.3513321;0;0.9653812;65.65188;88.80046;0.2916781;139.7245;0.01254945
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_358.jpg;0;0.2022282;0;0.9737784;65.62215;88.82569;0.2991286;139.6827;0.01244068
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_409.jpg;0;0.05060335;0;0.9772052;65.57744;88.86372;0.3090146;139.5943;0.01023853
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_459.jpg;0;0;0;0.9757662;65.54778;88.889;0.3083383;139.5861;0.007487929
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_508.jpg;0;0;0;0.973646;65.50346;88.92679;0.2981569;139.5829;0.003907508
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_559.jpg;0;0.1033108;0;0.9694162;65.47411;88.9518;0.2831813;139.5827;0.002694783
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_609.jpg;0;0.2523511;0;0.9768831;65.42954;88.98978;0.2734454;139.5834;0.0006142504
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_659.jpg;0;0.401763;0;0.9876385;65.39977;89.01514;0.265758;139.5382;0.0001578564
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_709.jpg;0;0.352588;0;0.9927986;65.35439;89.05381;0.2702315;139.4924;-0.0001944224
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_758.jpg;0;0.2041041;0;1.00342;65.32375;89.07996;0.2810501;139.4911;-0.0002901331
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_809.jpg;0;0.05252008;0;1.005989;65.27762;89.11931;0.2947237;139.4916;-0.000269109
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_859.jpg;0;0;0;1.01088;65.24689;89.14552;0.2990255;139.4918;-0.0002840704
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_909.jpg;0;0;0;1.008636;65.20087;89.18481;0.2985826;139.4923;-0.0001977313
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_42_959.jpg;0;0;0;1.00544;65.17039;89.21085;0.2897846;139.4926;-0.0001627794
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_010.jpg;0;0;0;1.003308;65.12492;89.24967;0.266138;139.4929;-0.0001580899
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_059.jpg;0;0.1499774;0;1.008173;65.0946;89.27557;0.2496106;139.493;-0.0006450921
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_110.jpg;0;0.3004463;0;1.013975;65.049;89.31453;0.2257989;139.4873;-0.00136941
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_160.jpg;0;0.3497378;0;1.014779;65.01807;89.34095;0.2233962;139.4502;-0.001745467
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_210.jpg;0;0.1998101;0;1.020186;64.97141;89.38088;0.2244117;139.4232;-0.00331182
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_260.jpg;0;0.04949141;0;1.03517;64.92429;89.42119;0.232918;139.4395;-0.003597138
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_310.jpg;0;0;0;1.031473;64.89294;89.44799;0.2338879;139.4358;-0.003545265
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_360.jpg;0;0;0;1.028091;64.8462;89.48798;0.223983;139.4355;-0.004306354
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_410.jpg;0;0;0;1.025894;64.81522;89.5145;0.2105961;139.4355;-0.005262289
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_461.jpg;0;0;0;1.022591;64.769;89.55406;0.1811341;139.4355;359.9935
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_511.jpg;0;0;0;1.020383;64.73833;89.58031;0.1562214;139.4355;359.9928
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_560.jpg;0;0.1480935;0;1.023961;64.70763;89.60659;0.132551;139.4356;359.9922
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_610.jpg;0;0.2976896;0;1.018915;64.6618;89.64581;0.09017574;139.4396;359.9915
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_659.jpg;0;0.4469514;0;1.031569;64.63068;89.67245;0.07901803;139.4402;359.9912
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_710.jpg;0;0.293611;0;1.047934;64.58274;89.71348;0.09793019;139.441;359.991
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_760.jpg;0;0.144043;0;1.058988;64.53417;89.75504;0.131527;139.4337;359.991
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_810.jpg;0;0;0;1.058173;64.50176;89.78278;0.1518579;139.4343;359.9911
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_860.jpg;0;0;0;1.054769;64.45346;89.82413;0.1692797;139.434;359.9913
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_910.jpg;0;0;0;1.052507;64.42145;89.85154;0.1727167;139.4339;359.9915
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_43_961.jpg;0;0;0;1.049117;64.3737;89.89241;0.1667872;139.4339;359.9919
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_011.jpg;0;0;0;1.046856;64.34206;89.91951;0.1562111;139.4339;359.9922
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_061.jpg;0;0.05083992;0;1.04346;64.29482;89.95994;0.1315024;139.4339;359.9929
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_110.jpg;0;0.1980157;0;1.046238;64.2634;89.98684;0.1127828;139.4339;359.9933
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_161.jpg;0;0.3520088;0;1.048335;64.21558;90.02778;0.104231;139.4342;359.9941
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_211.jpg;0;0.3993432;0;1.05688;64.18308;90.0556;0.1158019;139.4365;-0.005404104
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_260.jpg;0;0.2506535;0;1.079944;64.13367;90.0979;0.1487236;139.4412;-0.004563893
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_310.jpg;0;0.1003089;0;1.085006;64.1005;90.1263;0.1743951;139.4431;-0.003949468
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_359.jpg;0;0;0;1.081522;64.06721;90.15476;0.1993245;139.4442;-0.002427733
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_410.jpg;0;0;0;1.079282;64.01777;90.19704;0.2168061;139.4449;-9.262843E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_460.jpg;0;0;0;1.075827;63.96871;90.23904;0.2183422;139.4445;-7.053689E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_511.jpg;0;0;0;1.073525;63.9362;90.26687;0.2118822;139.4443;-3.358422E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_561.jpg;0;0;0;1.070073;63.88768;90.30839;0.1925889;139.4442;0.0005580775
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_611.jpg;0;0;0;1.06777;63.8555;90.33592;0.1735094;139.4442;0.00102578
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_660.jpg;0;0.1491594;0;1.06771;63.80742;90.37707;0.1382832;139.4443;0.00165897
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_711.jpg;0;0.3001071;0;1.072485;63.7751;90.40472;0.1222169;139.443;0.002036111
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_761.jpg;0;0.3488845;0;1.079913;63.72564;90.44706;0.1262449;139.4454;0.002434602
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_811.jpg;0;0.1990485;0;1.088491;63.69223;90.47565;0.1397182;139.443;0.002681828
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_860.jpg;0;0.04945251;0;1.099425;63.64228;90.51839;0.1515586;139.4454;0.002961864
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_911.jpg;0;0;0;1.094695;63.60894;90.54693;0.1583472;139.4459;0.00315706
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_44_961.jpg;0;0;0;1.091024;63.55922;90.58949;0.1569484;139.4459;0.003383778
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_011.jpg;0;0;0;1.08867;63.52626;90.6177;0.1491052;139.4459;0.003486543
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_061.jpg;0;0;0;1.085136;63.47706;90.65981;0.1283378;139.4459;0.003569513
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_111.jpg;0;0;0;1.082776;63.44443;90.68772;0.109329;139.4459;0.003580009
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_161.jpg;0;0.1502313;0;1.082123;63.39559;90.72952;0.07736768;139.446;0.003534233
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_211.jpg;0;0.3004014;0;1.090528;63.36272;90.75765;0.06559344;139.446;0.003466045
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_262.jpg;0;0.4491962;0;1.092102;63.31248;90.80064;0.07467003;139.4459;0.003312139
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_312.jpg;0;0.297303;0;1.104332;63.27843;90.82977;0.09529205;139.4459;0.003179077
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_362.jpg;0;0.1450521;0;1.122695;63.22712;90.87368;0.1298679;139.446;0.002940918
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_412.jpg;0;0;0;1.123787;63.19271;90.90313;0.1557175;139.4459;0.002760587
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_461.jpg;0;0;0;1.115811;63.14158;90.94689;0.1755423;139.446;0.002462441
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_511.jpg;0;0;0;1.113417;63.1077;90.97588;0.1800127;139.4459;0.002175259
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_562.jpg;0;0;0;1.10983;63.05717;91.01911;0.1750373;139.4459;0.001845327
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_612.jpg;0;0;0;1.107438;63.02367;91.04778;0.1646591;139.4459;0.00162331
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_662.jpg;0;0;0;1.103847;62.97367;91.09055;0.1399669;139.4459;0.001294058
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_712.jpg;0;0;0;1.101448;62.9405;91.11893;0.1183186;139.4459;0.001076174
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_761.jpg;0;0;0;1.097841;62.89097;91.16132;0.07962738;139.4459;0.0007564308
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_812.jpg;0;0;0;1.09543;62.85808;91.18947;0.05059158;139.4459;0.0005500222
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_861.jpg;0;0;0;1.091802;62.80893;91.23154;0.003682404;139.4459;0.000255254
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_911.jpg;0;0;0;1.089375;62.77627;91.25948;359.971;139.4459;7.068896E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_45_962.jpg;0;0;0;1.085725;62.72744;91.30126;359.9213;139.4459;-0.0001863429
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_012.jpg;0;0;0;1.083285;62.69497;91.32904;359.8883;139.4459;-0.000343331
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_062.jpg;0;0;0;1.079615;62.64639;91.37061;359.8403;139.4459;-0.0005547083
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_112.jpg;0;0;0;1.077163;62.61404;91.39829;359.8119;139.4461;-0.0003366087
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_162.jpg;0;0;0;1.073383;62.56559;91.43977;359.776;139.4459;-0.0002062146
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_212.jpg;0;0;0;1.070835;62.53334;91.46737;359.7558;139.4459;2.800803E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_262.jpg;0;0;0;1.067124;62.48501;91.50874;359.7321;139.4457;-0.0001416946
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_312.jpg;0;0;0;1.064603;62.45285;91.53626;359.7189;139.4456;2.728773E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_363.jpg;0;0;0;1.0609;62.40466;91.5775;359.7057;139.4455;-0.0001995255
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_412.jpg;0;0;0;1.058389;62.3726;91.60493;359.6994;139.4455;-0.00015116
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_462.jpg;0;0;0;1.054739;62.32461;91.64601;359.6924;139.4455;-7.845491E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_512.jpg;0;0;0;1.052281;62.29263;91.67333;359.6922;139.4465;0.002982141
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_563.jpg;0;0;0;1.048593;62.24481;91.71426;359.6935;139.4467;0.005831051
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_613.jpg;0;0;0;1.046184;62.21301;91.74148;359.6953;139.4467;0.007497452
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_663.jpg;0;0;0;1.042583;62.16543;91.78223;359.7007;139.4459;0.007994492
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_713.jpg;0;0;0;1.040108;62.13377;91.80933;359.7067;139.4456;0.007318837
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_763.jpg;0;0;0;1.036536;62.08639;91.84987;359.716;139.4456;0.006484043
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_813.jpg;0;0;0;1.034165;62.05489;91.87682;359.7224;139.4456;0.005899852
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_863.jpg;0;0;0;1.030623;62.00778;91.91714;359.7319;139.4456;0.004990808
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_913.jpg;0;0;0;1.028271;61.97647;91.94393;359.7382;139.4456;0.004373021
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_46_963.jpg;0;0;0;1.024756;61.92963;91.98401;359.7472;139.4456;0.003443636
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_47_013.jpg;0;0;0;1.022421;61.8985;92.01065;359.7529;139.4456;0.002830506
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_47_063.jpg;0;0;0;1.018932;61.85195;92.05048;359.7608;139.4456;0.001933874
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_47_113.jpg;0;0;0;1.016614;61.821;92.07696;359.7657;139.4456;0.001358352
